Date,CSSPX.MI,GOOGL,ISP.MI,NVDA,UCG.MI
2024-03-22,509.0,149.73724365234375,2.920361280441284,94.24617004394531,30.231910705566406
2024-03-25,507.1600036621094,149.0420379638672,2.9438483715057373,94.9588394165039,30.668359756469727
2024-03-26,507.94000244140625,149.63792419433594,2.9651193618774414,92.51895141601562,31.06431007385254
2024-03-27,507.7699890136719,149.83656311035156,2.9673352241516113,90.20899963378906,30.974319458007812
2024-03-28,511.2699890136719,149.89614868164062,2.9806296825408936,90.31494903564453,31.653738021850586
2024-04-01,,154.4249267578125,,90.32194519042969,
2024-04-02,507.7200012207031,153.50128173828125,2.9668922424316406,89.41136169433594,31.631242752075195
2024-04-03,507.6499938964844,153.85882568359375,3.0160820484161377,88.92359161376953,32.08119201660156
2024-04-04,507.8900146484375,149.49888610839844,3.0001285076141357,85.865966796875,31.901212692260742
2024-04-05,504.5799865722656,151.45538330078125,2.950495719909668,87.968017578125,31.406272888183594
2024-04-08,504.95001220703125,153.78929138183594,2.974425792694092,87.09341430664062,31.84272003173828
2024-04-09,501.510009765625,155.52732849121094,2.934985637664795,85.3152084350586,31.06431007385254
2024-04-10,505.05999755859375,155.07044982910156,2.9691078662872314,86.99945831298828,31.451265335083008
2024-04-11,506.55999755859375,158.3180694580078,2.908839464187622,90.5748291015625,30.569372177124023
2024-04-12,509.3800048828125,156.64956665039062,2.9159297943115234,88.14593505859375,30.636859893798828
2024-04-15,508.2300109863281,153.7992401123047,2.948279619216919,85.96192169189453,30.911327362060547
2024-04-16,500.67999267578125,153.34239196777344,2.8822505474090576,87.37529754638672,30.276905059814453
2024-04-17,497.2099914550781,154.405029296875,2.9239065647125244,83.99681854248047,30.942825317382812
2024-04-18,498.2200012207031,154.9413604736328,2.9686646461486816,84.63253784179688,31.568252563476562
2024-04-19,492.5899963378906,153.03451538085938,2.9930379390716553,76.16539001464844,31.74373435974121
2024-04-22,492.4100036621094,155.2095184326172,3.038682699203491,79.48187255859375,32.36766052246094
2024-04-23,497.7200012207031,157.17593383789062,3.119335889816284,82.38555908203125,33.505699157714844
2024-04-24,498.6000061035156,158.0399932861328,3.1171200275421143,79.64080810546875,33.17850875854492
2024-04-25,492.1700134277344,154.9314422607422,3.1047120094299316,82.59446716308594,32.98883819580078
2024-04-26,501.9700012207031,170.7721710205078,3.1463680267333984,87.69515228271484,33.647953033447266
2024-04-29,501.6000061035156,165.0118865966797,3.1401638984680176,87.7171401977539,33.25912094116211
2024-04-30,500.3699951171875,161.6649932861328,3.1250967979431152,86.36274719238281,32.79442596435547
2024-05-01,,162.73757934570312,,83.00326538085938,
2024-05-02,494.8999938964844,165.47866821289062,3.1676392555236816,85.77801513671875,33.097900390625
2024-05-03,499.8500061035156,166.09442138671875,3.068373441696167,88.74866485595703,32.42930603027344
2024-05-06,503.6300048828125,166.94854736328125,3.1578898429870605,92.09814453125,33.04100036621094
2024-05-07,507.4200134277344,170.07696533203125,3.1893537044525146,90.51286315917969,34.2264518737793
2024-05-08,507.8399963378906,168.2197723388672,3.184921979904175,90.37093353271484,34.10791015625
2024-05-09,508.6499938964844,168.7958221435547,3.172513723373413,88.70669555664062,34.136356353759766
2024-05-10,510.0400085449219,167.49476623535156,3.1911263465881348,89.83716583251953,34.16481018066406
2024-05-13,509.5199890136719,167.98141479492188,3.214170217514038,90.35794067382812,34.02729797363281
2024-05-14,508.79998779296875,169.17318725585938,3.2819719314575195,91.31450653076172,34.53940963745117
2024-05-15,512.5900268554688,171.32833862304688,3.303243398666382,94.5870132446289,34.406639099121094
2024-05-16,515.8099975585938,172.98687744140625,3.308561086654663,94.31613159179688,34.43509292602539
2024-05-17,513.27001953125,174.85403442382812,3.340467929840088,92.43699645996094,34.406639099121094
2024-05-20,516.5399780273438,175.70811462402344,3.2869021892547607,94.73694610595703,34.444576263427734
2024-05-21,515.6599731445312,176.6317596435547,3.278590202331543,95.3426742553711,34.61528015136719
2024-05-22,517.0999755859375,175.17184448242188,3.268893003463745,94.90686798095703,34.09368133544922
2024-05-23,517.52001953125,172.3612060546875,3.2730488777160645,103.7518539428711,34.27861404418945
2024-05-24,515.1900024414062,173.79135131835938,3.2795138359069824,106.4206314086914,34.34025573730469
2024-05-27,515.5499877929688,,3.2915196418762207,,34.55837631225586
2024-05-28,514.0399780273438,175.19168090820312,3.330770492553711,113.84925842285156,34.60105514526367
2024-05-29,513.8499755859375,174.6951141357422,3.2619664669036865,114.7728271484375,34.145843505859375
2024-05-30,510.5199890136719,170.9310760498047,3.336773633956909,110.44979858398438,34.54415512084961
2024-05-31,506.0,171.31838989257812,3.3303089141845703,109.58319854736328,34.50621795654297
2024-06-03,509.80999755859375,171.9838104248047,3.3617095947265625,114.94776153564453,34.918758392333984
2024-06-04,509.8399963378906,172.59954833984375,3.2762813568115234,116.38411712646484,33.4677619934082
2024-06-05,516.760009765625,174.20846557617188,3.272125482559204,122.3843765258789,33.757015228271484
2024-06-06,518.5399780273438,175.5194091796875,3.3256912231445312,120.94303131103516,34.61528015136719
2024-06-07,522.72998046875,173.2649688720703,3.3127613067626953,120.83308410644531,34.68166732788086
2024-06-10,525.0399780273438,174.0106964111328,3.2952141761779785,121.73467254638672,34.3829345703125
2024-06-11,526.0,175.61148071289062,3.210709571838379,120.86499786376953,33.09315872192383
2024-06-12,528.3499755859375,176.7748260498047,3.2605810165405273,125.15339660644531,33.84236526489258
2024-06-13,531.1799926757812,174.1598358154297,3.153911590576172,129.56175231933594,32.6663932800293
2024-06-14,534.22998046875,175.78053283691406,3.0754098892211914,131.8309326171875,30.85502052307129
2024-06-17,535.260009765625,176.22796630859375,3.1081960201263428,130.93125915527344,31.443002700805664
2024-06-18,537.9000244140625,174.09022521972656,3.1576056480407715,135.529541015625,32.32972717285156
2024-06-19,539.0700073242188,,3.1954712867736816,,32.31075668334961
2024-06-20,540.9400024414062,175.2933349609375,3.226409912109375,130.73133850097656,33.0030632019043
2024-06-21,539.6099853515625,178.6043243408203,3.1890063285827637,126.52289581298828,32.296531677246094
2024-06-24,539.0,178.19664001464844,3.2619664669036865,118.0660400390625,33.53889083862305
2024-06-25,538.3400268554688,182.97918701171875,3.2476515769958496,126.04306030273438,33.112125396728516
2024-06-26,539.3400268554688,182.83006286621094,3.2568867206573486,126.35296630859375,32.99358367919922
2024-06-27,539.3300170898438,184.35130310058594,3.199627161026001,123.94385528564453,32.775455474853516
2024-06-28,541.6599731445312,181.1099090576172,3.20563006401062,123.4940185546875,32.81813049316406
2024-07-01,537.4299926757812,181.94512939453125,3.3076820373535156,124.25373840332031,34.33551788330078
2024-07-02,538.77001953125,184.18228149414062,3.2601194381713867,122.62434387207031,33.87556076049805
2024-07-03,539.1699829101562,184.75897216796875,3.2915196418762207,128.2322540283203,34.47776794433594
2024-07-04,539.9099731445312,,3.3058347702026367,,35.11317443847656
2024-07-05,540.75,189.51168823242188,3.2781283855438232,125.78317260742188,35.10368728637695
2024-07-08,542.5700073242188,187.95062255859375,3.2933671474456787,128.15228271484375,35.21275329589844
2024-07-09,544.5800170898438,187.9009246826172,3.2813608646392822,131.33111572265625,34.82866287231445
2024-07-10,545.5399780273438,190.08834838867188,3.3012173175811768,134.85980224609375,35.19378662109375
2024-07-11,543.1199951171875,184.51039123535156,3.316455841064453,127.35260009765625,34.743309020996094
2024-07-12,545.1500244140625,184.01324462890625,3.3427765369415283,129.19189453125,35.19852828979492
2024-07-15,546.6599731445312,185.46490478515625,3.33215594291687,128.39219665527344,35.222232818603516
2024-07-16,547.760009765625,182.86981201171875,3.3460090160369873,126.3129653930664,35.48777770996094
2024-07-17,540.9299926757812,179.9863739013672,3.369097948074341,117.94608306884766,35.69641876220703
2024-07-18,537.6500244140625,176.67539978027344,3.3871071338653564,121.04492950439453,35.71063995361328
2024-07-19,534.6300048828125,176.6455535888672,3.3663270473480225,117.8861083984375,35.582611083984375
2024-07-22,536.6900024414062,180.63265991210938,3.4309754371643066,123.4940185546875,36.65900421142578
2024-07-23,542.9099731445312,180.751953125,3.4577581882476807,122.54437255859375,37.005157470703125
2024-07-24,531.6199951171875,171.644287109375,3.4402108192443848,114.20747375488281,37.08102798461914
2024-07-25,529.8400268554688,166.32484436035156,3.4166605472564697,112.23820495605469,36.085243225097656
2024-07-26,529.5999755859375,166.0464324951172,3.421278238296509,113.01790618896484,35.88608932495117
2024-07-29,531.52001953125,168.56195068359375,3.3871071338653564,111.5484619140625,35.93350601196289
2024-07-30,530.8400268554688,169.317626953125,3.5071680545806885,103.69139099121094,36.36027145385742
2024-07-31,539.0999755859375,170.56048583984375,3.463761329650879,116.9764404296875,35.99515151977539
2024-08-01,535.7100219726562,169.78494262695312,3.328000068664551,109.16935729980469,33.94194412231445
2024-08-02,513.8599853515625,165.70838928222656,3.1811559200286865,107.23006439208984,32.2443733215332
2024-08-05,502.42999267578125,158.34068298339844,3.150217294692993,100.41261291503906,31.424034118652344
2024-08-06,507.19000244140625,157.3861541748047,3.104963541030884,104.2112045288086,30.91666030883789
2024-08-07,513.0800170898438,158.03245544433594,3.1908533573150635,98.8731918334961,32.39611053466797
2024-08-08,512.5700073242188,161.10479736328125,3.180232524871826,104.9309310913086,32.415077209472656
2024-08-09,514.969970703125,162.73544311523438,3.188082695007324,104.71102142333984,32.6663932800293
2024-08-12,515.8599853515625,161.36331176757812,3.2051682472229004,108.97942352294922,32.784942626953125
2024-08-13,520.760009765625,163.22264099121094,3.199627161026001,116.09677124023438,32.846580505371094
2024-08-14,522.239990234375,159.45425415039062,3.2222537994384766,118.03605651855469,33.24015426635742
2024-08-15,,160.3789825439453,,122.81427764892578,
2024-08-16,532.0900268554688,162.02947998046875,3.3219969272613525,124.53363037109375,34.46354293823242
2024-08-19,532.5900268554688,165.7183074951172,3.3376972675323486,129.95162963867188,34.77650451660156
2024-08-20,532.1199951171875,166.22540283203125,3.319688081741333,127.20263671875,33.994102478027344
2024-08-21,532.1799926757812,164.9029998779297,3.3395442962646484,128.45217895507812,33.92771911621094
2024-08-22,533.1799926757812,162.8647003173828,3.345085620880127,123.69395446777344,34.27861404418945
2024-08-23,531.4400024414062,164.67430114746094,3.3963425159454346,129.32183837890625,34.657955169677734
2024-08-26,531.3800048828125,165.2112274169922,3.382951021194458,126.41292572021484,34.534671783447266
2024-08-27,531.47998046875,163.7396697998047,3.4171223640441895,128.25225830078125,34.60105514526367
2024-08-28,530.8499755859375,161.9201202392578,3.4185073375701904,125.5632553100586,34.662696838378906
2024-08-29,537.489990234375,160.85623168945312,3.4434432983398438,117.54623413085938,34.999366760253906
2024-08-30,534.7899780273438,162.44711303710938,3.4766907691955566,119.32557678222656,35.44984436035156
2024-09-02,539.4600219726562,,3.4850029945373535,,35.5778694152832
2024-09-03,533.6799926757812,156.4614715576172,3.4277429580688477,107.95980072021484,34.871337890625
2024-09-04,527.3900146484375,155.55665588378906,3.430051803588867,106.17047119140625,34.861854553222656
2024-09-05,523.4199829101562,156.34214782714844,3.4642229080200195,107.17009735107422,34.928245544433594
2024-09-06,517.27001953125,150.05824279785156,3.386183500289917,102.7917251586914,34.3544807434082
2024-09-09,522.5499877929688,148.05706787109375,3.441596269607544,106.43037414550781,34.71485900878906
2024-09-10,525.2100219726562,148.00729370117188,3.4069631099700928,108.05976104736328,34.21223068237305
2024-09-11,521.5599975585938,150.49630737304688,3.412966012954712,116.86648559570312,34.28809356689453
2024-09-12,532.8300170898438,154.0108184814453,3.4485228061676025,119.10584259033203,35.27439498901367
2024-09-13,536.97998046875,156.76866149902344,3.4679174423217773,119.06585693359375,34.999366760253906
2024-09-16,534.1099853515625,157.36599731445312,3.4531404972076416,116.74652099609375,35.18429946899414
2024-09-17,538.030029296875,158.62049865722656,3.4771528244018555,115.5568618774414,35.52571105957031
2024-09-18,535.5900268554688,159.10833740234375,3.4799232482910156,113.3375015258789,35.50200271606445
2024-09-19,542.1199951171875,161.4281005859375,3.511323928833008,117.83621215820312,35.9429931640625
2024-09-20,539.97998046875,162.87173461914062,3.5325655937194824,115.96674346923828,36.033084869384766
2024-09-23,543.4099731445312,161.13937377929688,3.4660704135894775,116.22667694091797,34.83815002441406
2024-09-24,542.739990234375,161.5774383544922,3.488697052001953,120.8353500366211,35.33604049682617
2024-09-25,543.3099975585938,160.7809600830078,3.488697052001953,123.47459411621094,35.9145393371582
2024-09-26,542.5800170898438,162.0155029296875,3.5796663761138916,124.00444030761719,37.650047302246094
2024-09-27,544.8599853515625,163.2301483154297,3.574586868286133,121.36520385742188,37.91558837890625
2024-09-30,544.260009765625,165.12181091308594,3.544110059738159,121.40518188476562,37.33234786987305
2024-10-01,545.489990234375,166.25680541992188,3.4499082565307617,116.9664535522461,36.30337142944336
2024-10-02,547.7100219726562,165.13177490234375,3.431899070739746,118.81593322753906,35.74383544921875
2024-10-03,547.8400268554688,165.13177490234375,3.4041926860809326,122.81478118896484,35.753318786621094
2024-10-04,550.75,166.32650756835938,3.4757673740386963,124.88418579101562,36.815486907958984
2024-10-07,552.8699951171875,162.26441955566406,3.5122475624084473,127.68339538574219,37.33708572387695
2024-10-08,553.8900146484375,163.65826416015625,3.496547222137451,132.85189819335938,37.18061065673828
2024-10-09,558.510009765625,161.1493377685547,3.5168652534484863,132.61196899414062,37.341827392578125
2024-10-10,560.1300048828125,161.3683624267578,3.5556540489196777,134.7713623046875,37.93455505371094
2024-10-11,561.6300048828125,162.5232696533203,3.593519687652588,134.76136779785156,38.01042556762695
2024-10-14,566.9600219726562,164.2357177734375,3.6226112842559814,138.0304412841797,38.152679443359375
2024-10-15,567.1500244140625,164.73353576660156,3.629999876022339,131.56228637695312,38.162166595458984
2024-10-16,566.9299926757812,164.43484497070312,3.620302438735962,135.6810760498047,38.22380828857422
2024-10-17,572.3400268554688,162.21461486816406,3.6669414043426514,136.8907470703125,38.6316032409668
2024-10-18,570.9199829101562,162.70248413085938,3.694186210632324,137.96043395996094,38.716957092285156
2024-10-21,569.8699951171875,163.34963989257812,3.661400079727173,143.66880798339844,38.45615768432617
2024-10-22,571.7999877929688,164.41493225097656,3.6304614543914795,143.54884338378906,38.24277114868164
2024-10-23,570.0900268554688,162.0653076171875,3.587054967880249,139.51998901367188,38.176387786865234
2024-10-24,569.0900268554688,162.0055389404297,3.5828988552093506,140.3697509765625,37.991458892822266
2024-10-25,571.5700073242188,164.54437255859375,3.5796663761138916,141.49942016601562,38.08155059814453
2024-10-28,570.260009765625,165.9879913330078,3.62630558013916,140.479736328125,38.61737823486328
2024-10-29,571.3400268554688,168.9349822998047,3.66925048828125,141.20950317382812,38.935081481933594
2024-10-30,569.4299926757812,173.69400024414062,3.6429293155670166,139.300048828125,38.89714431762695
2024-10-31,558.5800170898438,170.3587188720703,3.636002779006958,132.72193908691406,38.579444885253906
2024-11-01,561.9600219726562,170.53790283203125,3.7251250743865967,135.36119079589844,39.9498291015625
2024-11-04,556.0700073242188,168.49691772460938,3.757449150085449,136.01100158691406,40.09208679199219
2024-11-05,559.4000244140625,168.9947509765625,3.7865407466888428,139.86988830566406,40.62791061401367
2024-11-06,582.1300048828125,175.73500061035156,3.6683268547058105,145.56826782226562,38.47037887573242
2024-11-07,585.3599853515625,179.95639038085938,3.560271978378296,148.83734130859375,37.939300537109375
2024-11-08,591.760009765625,177.5669403076172,3.5422627925872803,147.58766174316406,37.92033004760742
2024-11-11,597.510009765625,179.5581512451172,3.600908041000366,145.21835327148438,38.68376541137695
2024-11-12,597.719970703125,180.82257080078125,3.512709379196167,148.24746704101562,38.029388427734375
2024-11-13,600.5800170898438,178.0946044921875,3.5307185649871826,146.2280731201172,38.541507720947266
2024-11-14,598.8300170898438,174.80909729003906,3.6064493656158447,146.71792602539062,39.64160919189453
2024-11-15,590.5,171.73265075683594,3.6018316745758057,141.9392852783203,38.664798736572266
2024-11-18,591.8200073242188,174.5303192138672,3.6269383430480957,140.10980224609375,38.47663497924805
2024-11-19,591.1300048828125,177.3379364013672,3.5868642330169678,146.9678497314453,37.617820739746094
2024-11-20,591.7000122070312,175.2073211669922,3.5694828033447266,145.84817504882812,37.72941970825195
2024-11-21,600.0800170898438,166.8939971923828,3.5414793491363525,146.62796020507812,37.666343688964844
2024-11-22,606.8800048828125,164.03659057617188,3.5086476802825928,141.9093017578125,36.962799072265625
2024-11-25,605.3400268554688,166.9138946533203,3.4849894046783447,135.9810028076172,35.20151138305664
2024-11-26,607.6300048828125,168.37744140625,3.459399938583374,136.88075256347656,34.808494567871094
2024-11-27,601.3099975585938,168.48696899414062,3.4545719623565674,135.3011932373047,34.755123138427734
2024-11-28,604.0999755859375,,3.478712797164917,,35.14813995361328
2024-11-29,606.1099853515625,168.20819091796875,3.502371072769165,138.2103729248047,35.30825424194336
2024-12-02,610.969970703125,170.73704528808594,3.5071990489959717,138.59027099609375,35.715824127197266
2024-12-03,609.3200073242188,170.5876922607422,3.5549981594085693,140.2198028564453,36.3902587890625
2024-12-04,611.22998046875,173.60438537597656,3.6032800674438477,145.09840393066406,36.45333480834961
2024-12-05,610.2100219726562,171.8820037841797,3.6848766803741455,145.02841186523438,38.28740692138672
2024-12-06,610.6199951171875,173.9429168701172,3.7070863246917725,142.40899658203125,38.049652099609375
2024-12-09,608.0599975585938,174.80010986328125,3.7070863246917725,138.77975463867188,37.57415771484375
2024-12-10,610.6500244140625,184.56826782226562,3.68825626373291,135.04058837890625,37.68574905395508
2024-12-11,614.5800170898438,194.76502990722656,3.7230193614959717,139.27964782714844,37.83616638183594
2024-12-12,613.6799926757812,191.33621215820312,3.7708184719085693,137.31007385253906,38.07876968383789
2024-12-13,611.2899780273438,189.20315551757812,3.792062520980835,134.22076416015625,37.77793884277344
2024-12-16,613.0,196.02093505859375,3.807995557785034,131.9712371826172,37.72941970825195
2024-12-17,611.5900268554688,194.7849578857422,3.7336411476135254,130.36160278320312,37.06954574584961
2024-12-18,613.719970703125,187.7877655029297,3.7659902572631836,128.88192749023438,37.55474853515625
2024-12-19,603.6400146484375,187.8974151611328,3.7206051349639893,130.65151977539062,36.48244857788086
2024-12-20,605.8699951171875,190.78799438476562,3.7022581100463867,134.670654296875,36.53582000732422
2024-12-23,604.760009765625,193.99754333496094,3.688739061355591,139.6395721435547,36.59404373168945
2024-12-24,,195.47271728515625,,140.18946838378906,
2024-12-26,,194.96438598632812,,139.89952087402344,
2024-12-27,606.77001953125,192.1335906982422,3.7321929931640625,136.98016357421875,37.21025466918945
2024-12-30,603.6199951171875,190.61856079101562,3.7302615642547607,137.46005249023438,37.384925842285156
2024-12-31,,188.6848602294922,,134.26075744628906,
2025-01-02,610.3400268554688,188.81442260742188,3.717708110809326,138.27987670898438,37.24421691894531
2025-01-03,610.1799926757812,191.166748046875,3.716742753982544,144.43853759765625,37.21025466918945
2025-01-06,613.989990234375,196.23025512695312,3.7944767475128174,149.39744567871094,38.36988830566406
2025-01-07,607.9099731445312,194.854736328125,3.7766122817993164,140.10946655273438,38.4669303894043
2025-01-08,608.260009765625,193.3197479248047,3.831653594970703,140.07948303222656,39.39366912841797
2025-01-09,608.4199829101562,,3.852414846420288,,39.349998474121094
2025-01-10,602.9400024414062,191.41592407226562,3.8736588954925537,135.8804168701172,38.83082962036133
2025-01-13,602.3099975585938,190.38929748535156,3.8248941898345947,133.20098876953125,39.121952056884766
2025-01-14,601.2000122070312,189.04367065429688,3.931114435195923,131.73129272460938,39.718753814697266
2025-01-15,611.72998046875,194.91453552246094,3.935459852218628,136.21034240722656,40.52418899536133
2025-01-16,612.5499877929688,192.28311157226562,3.957669258117676,133.54090881347656,40.6794548034668
2025-01-17,618.6699829101562,195.3630828857422,4.001605987548828,137.6800079345703,41.20832824707031
2025-01-20,614.4099731445312,,4.024298667907715,,41.84394454956055
2025-01-21,614.4600219726562,197.4064178466797,4.018504619598389,140.79933166503906,41.557674407958984
2025-01-22,620.969970703125,197.72537231445312,3.9567036628723145,147.03799438476562,41.19377136230469
2025-01-23,621.4000244140625,197.33665466308594,4.034437656402588,147.1879425048828,42.236961364746094
2025-01-24,617.5900268554688,199.5594024658203,4.049887657165527,142.58892822265625,42.46015548706055
2025-01-27,604.9000244140625,191.18670654296875,4.032506465911865,118.39421081542969,42.54749298095703
2025-01-28,614.3200073242188,194.6653594970703,4.049887657165527,128.9619140625,42.96476745605469
2025-01-29,615.9000244140625,194.77499389648438,4.103963851928711,123.67305755615234,43.5275993347168
2025-01-30,615.4199829101562,200.21725463867188,4.072580814361572,124.62286376953125,43.49363708496094
2025-01-31,623.75,203.35702514648438,4.048922061920166,120.04385375976562,43.105472564697266
2025-02-03,618.1500244140625,200.57608032226562,4.02816104888916,116.63459777832031,42.79494094848633
2025-02-04,617.5999755859375,205.7093505859375,4.105895042419434,118.62416076660156,43.289852142333984
2025-02-05,614.219970703125,190.70826721191406,4.0778913497924805,124.80281066894531,43.30440902709961
2025-02-06,621.52001953125,190.97738647460938,4.199562072753906,128.65194702148438,44.837650299072266
2025-02-07,620.8300170898438,184.73770141601562,4.201010704040527,129.8117218017578,45.633384704589844
2025-02-10,623.8699951171875,185.86404418945312,4.192319393157959,133.54090881347656,45.82746505737305
2025-02-11,621.9099731445312,184.71778869628906,4.270053386688232,132.77108764648438,45.49267578125
2025-02-12,617.489990234375,183.01333618164062,4.26812219619751,131.11143493652344,45.19184875488281
2025-02-13,619.1599731445312,185.5351104736328,4.228048324584961,135.26052856445312,44.76972198486328
2025-02-14,618.25,184.62808227539062,4.246395587921143,138.81976318359375,45.4732666015625
2025-02-17,620.780029296875,,4.315438270568848,,46.201072692871094
2025-02-18,621.0,183.17283630371094,4.396552085876465,139.36964416503906,46.96769332885742
2025-02-19,625.1699829101562,184.66795349121094,4.3559956550598145,139.19967651367188,46.49219512939453
2025-02-20,618.1300048828125,183.9602508544922,4.334751129150391,140.07948303222656,46.37574768066406
2025-02-21,618.3099975585938,179.076171875,4.365169048309326,134.4007110595703,46.37089157104492
2025-02-24,610.2000122070312,178.66751098632812,4.377239227294922,130.2516326904297,46.54556655883789
2025-02-25,598.6300048828125,174.84994506835938,4.456904411315918,126.60242462158203,47.86532211303711
2025-02-26,606.4500122070312,172.16868591308594,4.605612754821777,131.2514190673828,49.34518814086914
2025-02-27,608.5,167.9524383544922,4.589197158813477,120.12384033203125,49.354896545410156
